date,control_point,arrivals_residents,arrivals_chinavisitors,arrivals_othervisitors,arrivals_total,departures_residents,departures_chinavisitors,departures_othervisitors,departures_total,weekday
2020-11-21,Total,1542,123,46,1711,1966,174,43,2183,Saturday
2020-11-22,Airport,1044,5,27,1076,904,21,70,995,Sunday
2020-11-22,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Hung Hom,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Lo Wu,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Heung Yuen Wai,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Lok Ma Chau,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Man Kam To,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Sha Tau Kok,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Shenzhen Bay,460,93,3,556,710,123,5,838,Sunday
2020-11-22,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Harbour Control,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-22,Total,1527,102,35,1664,1734,158,77,1969,Sunday
2020-11-23,Airport,452,3,14,469,384,1,36,421,Monday
2020-11-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-11-23,Hung Hom,0,0,0,0,0,0,0,0,Monday
2020-11-23,Lo Wu,0,0,0,0,0,0,0,0,Monday
2020-11-23,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Monday
2020-11-23,Heung Yuen Wai,0,0,0,0,0,0,0,0,Monday
2020-11-23,Hong Kong-Zhuhai-Macao Bridge,408,2,8,418,124,12,1,137,Monday
2020-11-23,Lok Ma Chau,0,0,0,0,0,0,0,0,Monday
2020-11-23,Man Kam To,0,0,0,0,0,0,0,0,Monday
2020-11-23,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2020-11-23,Shenzhen Bay,2479,97,2,2578,776,104,1,881,Monday
2020-11-23,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-11-23,Harbour Control,0,0,0,0,0,0,0,0,Monday
2020-11-23,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Monday
2020-11-23,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-11-23,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-11-23,Total,3339,102,24,3465,1284,117,38,1439,Monday
2020-11-24,Airport,386,3,19,408,781,15,34,830,Tuesday
2020-11-24,Hung Hom,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Lo Wu,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Heung Yuen Wai,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Hong Kong-Zhuhai-Macao Bridge,108,2,4,114,206,14,8,228,Tuesday
2020-11-24,Lok Ma Chau,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Man Kam To,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Sha Tau Kok,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Shenzhen Bay,1224,67,2,1293,1093,172,2,1267,Tuesday
2020-11-24,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Harbour Control,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-11-24,Total,1718,72,25,1815,2080,201,44,2325,Tuesday
2020-11-25,Airport,520,4,16,540,625,15,31,671,Wednesday
2020-11-25,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Hung Hom,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Lo Wu,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Heung Yuen Wai,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Hong Kong-Zhuhai-Macao Bridge,150,6,5,161,200,16,4,220,Wednesday
2020-11-25,Lok Ma Chau,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Man Kam To,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Sha Tau Kok,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Shenzhen Bay,1229,57,6,1292,1074,187,2,1263,Wednesday
2020-11-25,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Harbour Control,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-11-25,Total,1899,67,27,1993,1899,218,37,2154,Wednesday
2020-11-26,Airport,708,2,19,729,651,13,41,705,Thursday
2020-11-26,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Hung Hom,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Lo Wu,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Heung Yuen Wai,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Hong Kong-Zhuhai-Macao Bridge,93,2,6,101,186,6,3,195,Thursday
2020-11-26,Lok Ma Chau,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Man Kam To,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Sha Tau Kok,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Shenzhen Bay,902,76,2,980,1146,140,10,1296,Thursday
2020-11-26,China Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Harbour Control,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-11-26,Total,1703,80,27,1810,1983,159,54,2196,Thursday
2020-11-27,Airport,1007,6,28,1041,1003,24,38,1065,Friday
2020-11-27,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-11-27,Hung Hom,0,0,0,0,0,0,0,0,Friday
2020-11-27,Lo Wu,0,0,0,0,0,0,0,0,Friday
2020-11-27,Heung Yuen Wai,0,0,0,0,0,0,0,0,Friday
2020-11-27,Lok Ma Chau,0,0,0,0,0,0,0,0,Friday
2020-11-27,Man Kam To,0,0,0,0,0,0,0,0,Friday
2020-11-27,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2020-11-27,Shenzhen Bay,859,72,2,933,1235,170,4,1409,Friday
2020-11-27,China Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-27,Harbour Control,0,0,0,0,0,0,0,0,Friday
2020-11-27,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-27,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-27,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-27,Total,1980,81,39,2100,2447,202,44,2693,Friday
2020-11-28,Airport,1039,9,15,1063,971,15,46,1032,Friday
2020-11-28,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-11-28,Hung Hom,0,0,0,0,0,0,0,0,Friday
2020-11-28,Lo Wu,0,0,0,0,0,0,0,0,Friday
2020-11-28,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Friday
2020-11-28,Heung Yuen Wai,0,0,0,0,0,0,0,0,Friday
2020-11-28,Hong Kong-Zhuhai-Macao Bridge,76,2,1,79,233,9,5,247,Friday
2020-11-28,Lok Ma Chau,0,0,0,0,0,0,0,0,Friday
2020-11-28,Man Kam To,0,0,0,0,0,0,0,0,Friday
2020-11-28,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2020-11-28,Shenzhen Bay,865,75,8,948,1002,135,3,1140,Friday
2020-11-28,China Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-28,Harbour Control,0,0,0,0,0,0,0,0,Friday
2020-11-28,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-28,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-28,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-11-28,Total,1980,86,24,2090,2206,159,54,2419,Friday
2020-11-29,Airport,1278,4,33,1315,1338,15,54,1407,Sunday
2020-11-29,Hung Hom,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Lo Wu,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Heung Yuen Wai,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Hong Kong-Zhuhai-Macao Bridge,125,4,6,135,141,11,2,154,Sunday
2020-11-29,Lok Ma Chau,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Man Kam To,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Sha Tau Kok,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Shenzhen Bay,1140,88,9,1237,760,126,5,891,Sunday
2020-11-29,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Harbour Control,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-11-29,Total,2543,96,48,2687,2239,152,61,2452,Sunday
2020-11-30,Airport,787,0,22,809,679,1,56,736,Monday
2020-11-30,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-11-30,Hung Hom,0,0,0,0,0,0,0,0,Monday
2020-11-30,Lo Wu,0,0,0,0,0,0,0,0,Monday
2020-11-30,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Monday
2020-11-30,Heung Yuen Wai,0,0,0,0,0,0,0,0,Monday
2020-11-30,Hong Kong-Zhuhai-Macao Bridge,158,4,2,164,177,10,0,187,Monday
2020-11-30,Lok Ma Chau,0,0,0,0,0,0,0,0,Monday
2020-11-30,Man Kam To,0,0,0,0,0,0,0,0,Monday
2020-11-30,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2020-11-30,Shenzhen Bay,1190,69,1,1260,914,94,2,1010,Monday
2020-11-30,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-11-30,Harbour Control,0,0,0,0,0,0,0,0,Monday
2020-11-30,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-11-30,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-11-30,Total,2135,73,25,2233,1770,105,58,1933,Monday
2020-12-01,Airport,746,4,21,771,1344,23,30,1397,Tuesday
2020-12-01,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Hung Hom,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Lo Wu,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Heung Yuen Wai,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Hong Kong-Zhuhai-Macao Bridge,80,3,3,86,279,15,9,303,Tuesday
2020-12-01,Lok Ma Chau,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Man Kam To,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Sha Tau Kok,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Shenzhen Bay,742,57,2,801,2704,357,6,3067,Tuesday
2020-12-01,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Harbour Control,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-12-01,Total,1568,64,26,1658,4327,395,45,4767,Tuesday
2020-12-02,Airport,587,1,28,616,918,18,55,991,Wednesday
2020-12-02,Hung Hom,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Lo Wu,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Heung Yuen Wai,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Hong Kong-Zhuhai-Macao Bridge,84,2,23,109,280,18,8,306,Wednesday
2020-12-02,Lok Ma Chau,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Man Kam To,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Sha Tau Kok,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Shenzhen Bay,676,63,2,741,3060,436,13,3509,Wednesday
2020-12-02,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Harbour Control,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-12-02,Total,1347,66,53,1466,4258,472,76,4806,Wednesday
2020-12-03,Airport,841,2,38,881,919,4,34,957,Thursday
2020-12-03,Hung Hom,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Lo Wu,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Heung Yuen Wai,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Hong Kong-Zhuhai-Macao Bridge,71,4,2,77,271,12,11,294,Thursday
2020-12-03,Lok Ma Chau,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Man Kam To,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Sha Tau Kok,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Shenzhen Bay,688,56,2,746,2948,410,10,3368,Thursday
2020-12-03,China Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Harbour Control,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-12-03,Total,1600,62,42,1704,4138,426,55,4619,Thursday
2020-12-04,Airport,1258,7,34,1299,1423,23,40,1486,Friday
2020-12-04,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-12-04,Hung Hom,0,0,0,0,0,0,0,0,Friday
2020-12-04,Lo Wu,0,0,0,0,0,0,0,0,Friday
2020-12-04,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Friday
2020-12-04,Heung Yuen Wai,0,0,0,0,0,0,0,0,Friday
2020-12-04,Hong Kong-Zhuhai-Macao Bridge,97,8,7,112,275,16,4,295,Friday
2020-12-04,Lok Ma Chau,0,0,0,0,0,0,0,0,Friday
2020-12-04,Man Kam To,0,0,0,0,0,0,0,0,Friday
2020-12-04,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2020-12-04,Shenzhen Bay,518,52,4,574,2790,371,5,3166,Friday
2020-12-04,China Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-12-04,Harbour Control,0,0,0,0,0,0,0,0,Friday
2020-12-04,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-12-04,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-12-04,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-12-04,Total,1873,67,45,1985,4488,410,49,4947,Friday
2020-12-05,Airport,922,0,18,940,1559,30,39,1628,Saturday
2020-12-05,Hung Hom,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Lo Wu,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Heung Yuen Wai,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Hong Kong-Zhuhai-Macao Bridge,63,3,2,68,297,12,7,316,Saturday
2020-12-05,Lok Ma Chau,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Man Kam To,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Sha Tau Kok,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Shenzhen Bay,623,80,4,707,2554,314,6,2874,Saturday
2020-12-05,China Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Harbour Control,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2020-12-05,Total,1608,83,24,1715,4410,356,52,4818,Saturday
2020-12-06,Airport,1837,6,40,1883,1407,24,55,1486,Sunday
2020-12-06,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-12-06,Hung Hom,0,0,0,0,0,0,0,0,Sunday
2020-12-06,Lo Wu,0,0,0,0,0,0,0,0,Sunday
2020-12-06,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Sunday
2020-12-06,Heung Yuen Wai,0,0,0,0,0,0,0,0,Sunday
2020-12-06,Hong Kong-Zhuhai-Macao Bridge,68,2,2,72,258,17,3,278,Sunday
2020-12-06,Lok Ma Chau,0,0,0,0,0,0,0,0,Sunday
2020-12-06,Man Kam To,0,0,0,0,0,0,0,0,Sunday
